AirlineCode,AirlineName,AirportCode,AirportName,Count_Arrivals,Count_ArrFlights_Delayed15PlusMin,Count_Airline_Delay,Count_Weather_Delay,Count_NAS_Delay,Count_Security_Delay,Count_LateAircraft_Delay,Count_Arrivals_Cancelled,Count_Arrivals_Diverted,TotalMinutes_Arrivals_Delay,TotalMinutes_Airline_Delay,TotalMinutes_Weather_Delay,TotalMinutes_NAS_Delay,TotalMinutes_Security_Delay,TotalMinutes_LateAircraft_Delay
DL,Delta Air Lines,TPA,"Tampa, FL: Tampa International",1151,318,109.38999938964844,2.3499999046325684,130.88999938964844,0,75.37999725341797,1,3,22470,8271,188,9010,0,5001
DL,Delta Air Lines,TUL,"Tulsa, OK: Tulsa International",115,15,8.329999923706055,0,2.950000047683716,0,3.7100000381469727,0,0,648,268,0,155,0,225
DL,Delta Air Lines,TUS,"Tucson, AZ: Tucson International",150,24,11.619999885559082,0.30000001192092896,9.680000305175781,0,2.4000000953674316,0,0,1150,725,27,318,0,80
DL,Delta Air Lines,TVC,"Traverse City, MI: Cherry Capital",31,7,4.519999980926514,0,1.4800000190734863,0,1,0,0,288,191,0,36,0,61
DL,Delta Air Lines,TYS,"Knoxville, TN: McGhee Tyson",110,24,15.520000457763672,0,2.1600000858306885,0,6.320000171661377,0,0,1314,1016,0,72,0,226
DL,Delta Air Lines,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",217,35,19.209999084472656,2.990000009536743,9.880000114440918,0,2.9200000762939453,1,2,2233,1027,715,353,0,138
DL,Delta Air Lines,XNA,"Fayetteville, AR: Northwest Arkansas National",55,7,5.730000019073486,0,0.10999999940395355,0,1.1699999570846558,0,0,249,209,0,4,0,36
F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",858,251,60.599998474121094,1.9900000095367432,55.209999084472656,0,133.19000244140625,23,0,22445,6090,1068,2662,0,12625
F9,Frontier Airlines,AUS,"Austin, TX: Austin - Bergstrom International",38,10,1.2899999618530273,0.10000000149011612,3.7799999713897705,0,4.840000152587891,1,0,447,57,4,95,0,291
F9,Frontier Airlines,BDL,"Hartford, CT: Bradley International",85,36,7.460000038146973,0.6899999976158142,14.039999961853027,0,13.8100004196167,3,1,1893,476,51,580,0,786
F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",58,8,0,0,1,0,7,2,0,552,0,0,19,0,533
F9,Frontier Airlines,BOS,"Boston, MA: Logan International",75,11,6.980000019073486,0,1.0199999809265137,0,3,2,0,1918,384,0,16,0,1518
F9,Frontier Airlines,BQN,"Aguadilla, PR: Rafael Hernandez",59,17,3.259999990463257,0,0.6899999976158142,0,13.050000190734863,0,0,1044,174,0,27,0,843
F9,Frontier Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",108,32,10.079999923706055,0,5.260000228881836,0,16.65999984741211,3,1,3109,777,0,212,0,2120
F9,Frontier Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",201,59,17.59000015258789,0,11.460000038146973,0,29.940000534057617,6,1,4881,882,0,835,0,3164
F9,Frontier Airlines,CHS,"Charleston, SC: Charleston AFB/International",10,2,0,0,1,0,1,0,0,47,0,0,28,0,19
F9,Frontier Airlines,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",26,7,0.09000000357627869,0.5400000214576721,1.3200000524520874,0,5.050000190734863,0,0,655,18,45,160,0,432
F9,Frontier Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",533,186,45.939998626708984,0.28999999165534973,50.560001373291016,0,89.20999908447266,10,0,18071,5450,47,3004,0,9570
F9,Frontier Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",167,53,15.609999656677246,0.5400000214576721,6.519999980926514,0,30.329999923706055,2,0,3995,1117,63,350,0,2465
F9,Frontier Airlines,CMH,"Columbus, OH: John Glenn Columbus International",13,7,1.8700000047683716,0,2.9600000381469727,0,2.1700000762939453,0,0,808,561,0,141,0,106
F9,Frontier Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",463,132,30.389999389648438,2.809999942779541,25.59000015258789,0,73.20999908447266,14,0,11672,3044,109,989,0,7530
F9,Frontier Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",93,16,4.21999979019165,0.5600000023841858,1.9299999475479126,0,9.289999961853027,3,0,719,113,14,75,0,517
F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1944,526,100.20999908447266,5.849999904632568,94.88999938964844,0,325.04998779296875,86,0,48834,10894,1700,4461,0,31779
F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",782,275,66.91000366210938,3.1600000858306885,68.98999786376953,0,135.94000244140625,27,3,24723,5750,179,4228,0,14566
F9,Frontier Airlines,DSM,"Des Moines, IA: Des Moines International",30,13,2.2300000190734863,0,6.630000114440918,0,4.139999866485596,0,0,942,183,0,278,0,481
F9,Frontier Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",227,70,23.040000915527344,0,21.329999923706055,0,25.6200008392334,4,0,4698,1691,0,909,0,2098
F9,Frontier Airlines,ELP,"El Paso, TX: El Paso International",44,7,3.119999885559082,0,0.5,0,3.380000114440918,1,0,470,125,0,29,0,316
F9,Frontier Airlines,FAR,"Fargo, ND: Hector International",35,4,1.3200000524520874,0,1.190000057220459,0,1.4900000095367432,1,0,331,64,0,38,0,229
F9,Frontier Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",191,65,12.300000190734863,0,26.579999923706055,0,26.1200008392334,5,1,5744,1388,0,2200,0,2156
F9,Frontier Airlines,FSD,"Sioux Falls, SD: Joe Foss Field",19,3,0.4000000059604645,0,0,0,2.5999999046325684,0,0,167,19,0,0,0,148
F9,Frontier Airlines,GRB,"Green Bay, WI: Green Bay Austin Straubel International",28,6,0,0.33000001311302185,2.7799999713897705,0,2.890000104904175,0,0,261,0,24,106,0,131
F9,Frontier Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",114,28,6.449999809265137,0.5699999928474426,6.550000190734863,0,14.430000305175781,2,0,2363,275,43,401,0,1644
F9,Frontier Airlines,HOU,"Houston, TX: William P Hobby",34,5,1.0199999809265137,0,2.369999885559082,0,1.6100000143051147,2,0,365,133,0,109,0,123
F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",168,46,10.210000038146973,0.4399999976158142,14.670000076293945,0,20.68000030517578,2,0,3454,835,27,774,0,1818
F9,Frontier Airlines,IND,"Indianapolis, IN: Indianapolis International",45,10,5.880000114440918,0.7799999713897705,0.2800000011920929,0,3.059999942779541,2,0,1713,992,49,22,0,650
F9,Frontier Airlines,ISP,"Islip, NY: Long Island MacArthur",191,45,11.890000343322754,0,6.380000114440918,0,26.739999771118164,5,2,3728,857,0,532,0,2339
F9,Frontier Airlines,JAX,"Jacksonville, FL: Jacksonville International",102,27,6.760000228881836,0.4699999988079071,6.929999828338623,0,12.850000381469727,4,0,1595,391,34,230,0,940
F9,Frontier Airlines,LAS,"Las Vegas, NV: Harry Reid International",1110,418,70.30999755859375,4.130000114440918,96.61000061035156,0,246.9499969482422,19,3,39779,7495,1512,7486,0,23286
F9,Frontier Airlines,LGA,"New York, NY: LaGuardia",126,52,14.869999885559082,1.0800000429153442,14.609999656677246,0,21.440000534057617,2,0,4093,1113,174,865,0,1941
F9,Frontier Airlines,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",7,4,0.30000001192092896,0,0.7300000190734863,0,2.9700000286102295,0,0,260,34,0,11,0,215
F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",56,9,1.7699999809265137,0,0.6399999856948853,0,6.579999923706055,1,0,628,148,0,17,0,463
F9,Frontier Airlines,MCO,"Orlando, FL: Orlando International",1964,634,117.44000244140625,4.809999942779541,158.52999877929688,0,353.2300109863281,56,4,79042,19167,1523,14013,0,44339
F9,Frontier Airlines,MDT,"Harrisburg, PA: Harrisburg International",15,6,1.309999942779541,0.949999988079071,2.2899999618530273,0,1.440000057220459,0,0,852,54,55,168,0,575
F9,Frontier Airlines,MDW,"Chicago, IL: Chicago Midway International",362,95,30.959999084472656,0.5799999833106995,18.780000686645508,0,44.68000030517578,5,1,7635,2458,61,1311,0,3805
F9,Frontier Airlines,MEM,"Memphis, TN: Memphis International",22,2,0,0,0.20000000298023224,0,1.7999999523162842,1,0,96,0,0,16,0,80
F9,Frontier Airlines,MIA,"Miami, FL: Miami International",394,147,29.6200008392334,0.9100000262260437,46.279998779296875,0,70.18000030517578,7,0,17754,3181,85,5203,0,9285
F9,Frontier Airlines,MKE,"Milwaukee, WI: General Mitchell International",75,14,5.599999904632568,0,2.4100000858306885,0,5.989999771118164,1,1,1341,540,0,188,0,613
F9,Frontier Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",33,9,0.5699999928474426,0.3499999940395355,3.390000104904175,0,4.679999828338623,2,0,888,53,11,155,0,669
F9,Frontier Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",185,59,17.18000030517578,0,15.119999885559082,0,26.700000762939453,10,0,3543,863,0,729,0,1951
F9,Frontier Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",85,25,4.460000038146973,0,4.960000038146973,0,15.579999923706055,3,1,1360,355,0,109,0,896
F9,Frontier Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",2,1,0.1599999964237213,0,0.8399999737739563,0,0,0,0,32,5,0,27,0,0
F9,Frontier Airlines,OKC,"Oklahoma City, OK: Will Rogers World",44,4,0.4099999964237213,0,1.8600000143051147,0,1.7300000190734863,1,0,140,18,0,41,0,81
F9,Frontier Airlines,OMA,"Omaha, NE: Eppley Airfield",45,15,4.25,0.6600000262260437,3.2300000190734863,0,6.860000133514404,1,0,1031,211,65,237,0,518
F9,Frontier Airlines,ONT,"Ontario, CA: Ontario International",256,59,14.3100004196167,1.590000033378601,11.619999885559082,0,31.479999542236328,2,0,3787,670,54,361,0,2702
F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",107,48,10.510000228881836,0,6.889999866485596,0,30.600000381469727,1,0,4275,1169,0,327,0,2779
F9,Frontier Airlines,ORF,"Norfolk, VA: Norfolk International",4,2,0.10999999940395355,0,0.9900000095367432,0,0.8999999761581421,0,0,182,9,0,97,0,76
F9,Frontier Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",119,39,9.109999656677246,0,15.819999694824219,0,14.069999694824219,3,0,2741,690,0,844,0,1207
F9,Frontier Airlines,PDX,"Portland, OR: Portland International",96,28,6.800000190734863,1.0499999523162842,4.769999980926514,0,15.369999885559082,3,0,2860,1033,103,222,0,1502
F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",1029,302,74.80999755859375,3.299999952316284,46.7599983215332,0,177.1300048828125,28,1,24888,8291,210,2271,0,14116
F9,Frontier Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",988,249,56.9900016784668,3.4800000190734863,43.4900016784668,0,145.0399932861328,16,1,23038,7880,612,1708,0,12838
F9,Frontier Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",5,2,0,0,1,0,1,0,0,86,0,0,17,0,69
F9,Frontier Airlines,PNS,"Pensacola, FL: Pensacola International",30,8,2.7100000381469727,0,1.9199999570846558,0,3.369999885559082,1,0,267,107,0,46,0,114
F9,Frontier Airlines,PSE,"Ponce, PR: Mercedita",51,8,2.009999990463257,0,3.069999933242798,0,2.9200000762939453,0,0,698,155,0,324,0,219
F9,Frontier Airlines,PWM,"Portland, ME: Portland International Jetport",40,10,4.059999942779541,0,2.630000114440918,0,3.309999942779541,2,0,1389,458,0,187,0,744
F9,Frontier Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",191,53,19.5,0,5.550000190734863,0,27.959999084472656,4,0,7315,2868,0,397,0,4050
F9,Frontier Airlines,RSW,"Fort Myers, FL: Southwest Florida International",439,163,22.940000534057617,3.2699999809265137,76.9800033569336,0,59.810001373291016,17,0,13203,1591,176,5462,0,5974
F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",242,61,13.819999694824219,1.2999999523162842,20.84000015258789,0,25.040000915527344,3,0,3839,767,215,874,0,1983
F9,Frontier Airlines,SAT,"San Antonio, TX: San Antonio International",44,17,1.600000023841858,1,2.2699999809265137,0,12.119999885559082,1,0,1284,133,62,78,0,1011
F9,Frontier Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",5,1,0,0,0,0,1,0,0,86,0,0,0,0,86
F9,Frontier Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",90,28,4.079999923706055,0,6.010000228881836,0,17.90999984741211,3,0,1785,271,0,233,0,1281
F9,Frontier Airlines,SFO,"San Francisco, CA: San Francisco International",274,163,13.949999809265137,1.5800000429153442,106.12999725341797,0,41.34000015258789,7,1,11136,1075,112,6636,0,3313
F9,Frontier Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",421,131,38.7599983215332,0.8299999833106995,37.810001373291016,0,53.599998474121094,9,3,10126,4419,75,2218,0,3414
F9,Frontier Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",217,58,12.960000038146973,0,17.520000457763672,0,27.530000686645508,5,1,5732,2036,0,929,0,2767
F9,Frontier Airlines,SMF,"Sacramento, CA: Sacramento International",23,7,2.9000000953674316,0,1.1399999856948853,0,2.9700000286102295,0,0,639,198,0,36,0,405
F9,Frontier Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",94,17,3.3399999141693115,0,3.7300000190734863,0,9.930000305175781,1,0,1050,231,0,117,0,702
F9,Frontier Airlines,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",81,18,2.950000047683716,0,6.320000171661377,0,8.729999542236328,4,0,1099,303,0,440,0,356
F9,Frontier Airlines,STL,"St. Louis, MO: St Louis Lambert International",105,29,11.680000305175781,0,7.329999923706055,0,9.989999771118164,2,0,2088,914,0,354,0,820
F9,Frontier Airlines,STT,"Charlotte Amalie, VI: Cyril E King",5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
F9,Frontier Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",64,21,6.940000057220459,0.9300000071525574,4.570000171661377,0,8.5600004196167,3,0,1392,447,90,267,0,588
F9,Frontier Airlines,TPA,"Tampa, FL: Tampa International",771,285,55.380001068115234,1.8700000047683716,81.30999755859375,0,146.44000244140625,21,0,31304,5988,259,7659,0,17398
F9,Frontier Airlines,TTN,"Trenton, NJ: Trenton Mercer",221,67,10.930000305175781,0.4300000071525574,12.649999618530273,0,42.97999954223633,6,2,5481,700,22,941,0,3818
F9,Frontier Airlines,TYS,"Knoxville, TN: McGhee Tyson",27,5,2.7300000190734863,0,0,0,2.259999990463257,0,0,635,403,0,1,0,231
F9,Frontier Airlines,XNA,"Fayetteville, AR: Northwest Arkansas National",19,3,2,0,0,0,1,1,0,183,128,0,0,0,55
G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",151,27,3.75,1.7999999523162842,6.559999942779541,0,14.899999618530273,2,0,1687,206,66,159,0,1256
G4,Allegiant Air,ALB,"Albany, NY: Albany International",52,7,3.130000114440918,0,2.190000057220459,0,1.6799999475479126,0,0,643,303,0,108,0,232
G4,Allegiant Air,ATW,"Appleton, WI: Appleton International",150,33,3.4000000953674316,0.8700000047683716,8.529999732971191,0.3799999952316284,19.81999969482422,1,1,2146,199,33,569,18,1327
G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",103,39,9.050000190734863,0.20000000298023224,7.460000038146973,0,22.299999237060547,0,0,3827,1378,10,392,0,2047
G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",257,95,16.709999084472656,4.46999979019165,22.399999618530273,0,51.41999816894531,2,1,8476,2294,1113,1148,0,3921
G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",612,76,36.29999923706055,2.7300000190734863,18.530000686645508,0,18.440000534057617,3,1,8091,5704,562,612,0,1213
G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",72,14,3.690000057220459,0.44999998807907104,5.070000171661377,0,4.789999961853027,4,1,868,265,22,342,0,239
G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",27,6,2.950000047683716,0,0.3700000047683716,0,2.680000066757202,0,0,778,297,0,75,0,406
G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",49,4,2,1,1,0,0,0,0,114,52,26,36,0,0
G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",89,21,4.71999979019165,0.8899999856948853,4.710000038146973,0,10.680000305175781,0,0,1277,204,89,370,0,614
G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB MidAmerica St Louis",93,26,10.5600004196167,1.7999999523162842,6.829999923706055,0,6.820000171661377,1,2,1514,903,128,197,0,286
G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",18,4,0.11999999731779099,0,1.7100000381469727,0,2.180000066757202,0,0,311,4,0,50,0,257
G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",308,56,10.760000228881836,3.319999933242798,5.260000228881836,0.009999999776482582,36.650001525878906,2,0,7056,1320,224,249,1,5262
G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",33,10,3.75,0,2.2699999809265137,0,3.9800000190734863,0,0,619,119,0,73,0,427
G4,Allegiant Air,BOS,"Boston, MA: Logan International",27,2,1,1,0,0,0,0,0,121,85,36,0,0,0
G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31,8,2.1500000953674316,1,1.0499999523162842,0,3.799999952316284,0,0,619,224,171,45,0,179
G4,Allegiant Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",38,2,1,0,0,0,1,0,1,97,21,0,0,0,76
G4,Allegiant Air,CAK,"Akron, OH: Akron-Canton Regional",63,5,1.8799999952316284,0.9300000071525574,0.07000000029802322,0,2.130000114440918,0,0,292,184,52,4,0,52
G4,Allegiant Air,CHA,"Chattanooga, TN: Lovell Field",18,5,0.9100000262260437,0,0.7099999785423279,0,3.380000114440918,0,0,173,39,0,29,0,105
G4,Allegiant Air,CHS,"Charleston, SC: Charleston AFB/International",18,2,0,0,1.2699999809265137,0,0.7300000190734863,0,0,938,0,0,883,0,55
G4,Allegiant Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",121,18,6.550000190734863,1,6.070000171661377,0,4.389999866485596,1,0,761,223,39,206,0,293
G4,Allegiant Air,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",18,2,1.0199999809265137,0,0.3700000047683716,0,0.6100000143051147,0,0,162,46,0,31,0,85
G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",323,73,15.180000305175781,3.7799999713897705,17.959999084472656,0,36.09000015258789,0,0,6675,2120,324,1515,0,2716
G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",27,8,4.340000152587891,0.6000000238418579,0.41999998688697815,0,2.640000104904175,0,0,647,415,67,22,0,143
G4,Allegiant Air,DEN,"Denver, CO: Denver International",35,8,1.090000033378601,0.11999999731779099,3.5799999237060547,0,3.2200000286102295,2,0,1405,1106,3,99,0,197
G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",169,44,13.739999771118164,0.800000011920929,10.5600004196167,0,18.899999618530273,1,1,3710,1525,24,430,0,1731
G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",27,5,1.0800000429153442,0,2.259999990463257,0,1.649999976158142,0,0,219,25,0,65,0,129
G4,Allegiant Air,ELP,"El Paso, TX: El Paso International",9,2,0,0,1,0,1,0,0,88,0,0,17,0,71
G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",29,1,0,0,1,0,0,0,0,26,0,0,26,0,0
G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",9,4,0.4699999988079071,0.6600000262260437,1.0299999713897705,0,1.840000033378601,0,0,225,33,58,24,0,110
G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",51,3,0,0,3,0,0,0,0,108,0,0,108,0,0
G4,Allegiant Air,EYW,"Key West, FL: Key West International",54,8,1.059999942779541,1.8600000143051147,4.090000152587891,0,0.9900000095367432,1,0,291,27,92,128,0,44
G4,Allegiant Air,FAR,"Fargo, ND: Hector International",73,7,3.049999952316284,0,2.7799999713897705,0,1.1799999475479126,0,0,240,79,0,108,0,53
G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",50,10,1.7200000286102295,0.28999999165534973,1.7799999713897705,0,6.210000038146973,0,0,697,122,5,279,0,291
