year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,3,G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",612.00,76.00,36.30,2.73,18.53,0.00,18.44,3.00,1.00,8091.00,5704.00,562.00,612.00,0.00,1213.00
2024,3,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",72.00,14.00,3.69,0.45,5.07,0.00,4.79,4.00,1.00,868.00,265.00,22.00,342.00,0.00,239.00
2024,3,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",27.00,6.00,2.95,0.00,0.37,0.00,2.68,0.00,0.00,778.00,297.00,0.00,75.00,0.00,406.00
2024,3,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",49.00,4.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,114.00,52.00,26.00,36.00,0.00,0.00
2024,3,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",89.00,21.00,4.72,0.89,4.71,0.00,10.68,0.00,0.00,1277.00,204.00,89.00,370.00,0.00,614.00
2024,3,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB MidAmerica St Louis",93.00,26.00,10.56,1.80,6.83,0.00,6.82,1.00,2.00,1514.00,903.00,128.00,197.00,0.00,286.00
2024,3,G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",18.00,4.00,0.12,0.00,1.71,0.00,2.18,0.00,0.00,311.00,4.00,0.00,50.00,0.00,257.00
2024,3,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",308.00,56.00,10.76,3.32,5.26,0.01,36.65,2.00,0.00,7056.00,1320.00,224.00,249.00,1.00,5262.00
2024,3,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",33.00,10.00,3.75,0.00,2.27,0.00,3.98,0.00,0.00,619.00,119.00,0.00,73.00,0.00,427.00
2024,3,G4,Allegiant Air,BOS,"Boston, MA: Logan International",27.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,121.00,85.00,36.00,0.00,0.00,0.00
2024,3,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.00,8.00,2.15,1.00,1.05,0.00,3.80,0.00,0.00,619.00,224.00,171.00,45.00,0.00,179.00
2024,3,G4,Allegiant Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",38.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,97.00,21.00,0.00,0.00,0.00,76.00
2024,3,G4,Allegiant Air,CAK,"Akron, OH: Akron-Canton Regional",63.00,5.00,1.88,0.93,0.07,0.00,2.13,0.00,0.00,292.00,184.00,52.00,4.00,0.00,52.00
2024,3,G4,Allegiant Air,CHA,"Chattanooga, TN: Lovell Field",18.00,5.00,0.91,0.00,0.71,0.00,3.38,0.00,0.00,173.00,39.00,0.00,29.00,0.00,105.00
2024,3,G4,Allegiant Air,CHS,"Charleston, SC: Charleston AFB/International",18.00,2.00,0.00,0.00,1.27,0.00,0.73,0.00,0.00,938.00,0.00,0.00,883.00,0.00,55.00
2024,3,G4,Allegiant Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",121.00,18.00,6.55,1.00,6.07,0.00,4.39,1.00,0.00,761.00,223.00,39.00,206.00,0.00,293.00
2024,3,G4,Allegiant Air,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",18.00,2.00,1.02,0.00,0.37,0.00,0.61,0.00,0.00,162.00,46.00,0.00,31.00,0.00,85.00
2024,3,G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",323.00,73.00,15.18,3.78,17.96,0.00,36.09,0.00,0.00,6675.00,2120.00,324.00,1515.00,0.00,2716.00
2024,3,G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",27.00,8.00,4.34,0.60,0.42,0.00,2.64,0.00,0.00,647.00,415.00,67.00,22.00,0.00,143.00
2024,3,G4,Allegiant Air,DEN,"Denver, CO: Denver International",35.00,8.00,1.09,0.12,3.58,0.00,3.22,2.00,0.00,1405.00,1106.00,3.00,99.00,0.00,197.00
2024,3,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",169.00,44.00,13.74,0.80,10.56,0.00,18.90,1.00,1.00,3710.00,1525.00,24.00,430.00,0.00,1731.00
2024,3,G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",27.00,5.00,1.08,0.00,2.26,0.00,1.65,0.00,0.00,219.00,25.00,0.00,65.00,0.00,129.00
2024,3,G4,Allegiant Air,ELP,"El Paso, TX: El Paso International",9.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,88.00,0.00,0.00,17.00,0.00,71.00
2024,3,G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",29.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,26.00,0.00,0.00
2024,3,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",9.00,4.00,0.47,0.66,1.03,0.00,1.84,0.00,0.00,225.00,33.00,58.00,24.00,0.00,110.00
2024,3,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",51.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,108.00,0.00,0.00,108.00,0.00,0.00
2024,3,G4,Allegiant Air,EYW,"Key West, FL: Key West International",54.00,8.00,1.06,1.86,4.09,0.00,0.99,1.00,0.00,291.00,27.00,92.00,128.00,0.00,44.00
2024,3,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",73.00,7.00,3.05,0.00,2.78,0.00,1.18,0.00,0.00,240.00,79.00,0.00,108.00,0.00,53.00
2024,3,G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",50.00,10.00,1.72,0.29,1.78,0.00,6.21,0.00,0.00,697.00,122.00,5.00,279.00,0.00,291.00
2024,3,G4,Allegiant Air,FCA,"Kalispell, MT: Glacier Park International",18.00,4.00,1.69,0.25,1.31,0.00,0.75,0.00,0.00,274.00,129.00,29.00,28.00,0.00,88.00
2024,3,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",368.00,153.00,24.09,1.67,61.07,0.88,65.29,3.00,0.00,15927.00,5518.00,125.00,4567.00,28.00,5689.00
2024,3,G4,Allegiant Air,FNT,"Flint, MI: Bishop International",187.00,42.00,11.62,0.10,4.65,0.00,25.62,1.00,0.00,2583.00,470.00,6.00,344.00,0.00,1763.00
2024,3,G4,Allegiant Air,FSD,"Sioux Falls, SD: Joe Foss Field",116.00,26.00,8.07,1.58,9.14,0.61,6.60,0.00,0.00,2426.00,1378.00,115.00,441.00,11.00,481.00
2024,3,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",96.00,13.00,3.48,1.00,5.17,0.00,3.36,0.00,0.00,850.00,115.00,38.00,228.00,0.00,469.00
2024,3,G4,Allegiant Air,GEG,"Spokane, WA: Spokane International",18.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,85.00,0.00,0.00,0.00,0.00,85.00
2024,3,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",25.00,3.00,2.00,0.00,0.20,0.00,0.80,0.00,0.00,129.00,43.00,0.00,17.00,0.00,69.00
2024,3,G4,Allegiant Air,GJT,"Grand Junction, CO: Grand Junction Regional",9.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1276.00,102.00,1173.00,1.00,0.00,0.00
2024,3,G4,Allegiant Air,GRI,"Grand Island, NE: Central Nebraska Regional",18.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,32.00,0.00,0.00,32.00,0.00,0.00
2024,3,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",242.00,49.00,12.17,0.29,7.86,0.00,28.67,2.00,0.00,3835.00,846.00,19.00,659.00,0.00,2311.00
2024,3,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",17.00,5.00,1.00,0.00,2.68,0.00,1.32,0.00,0.00,168.00,42.00,0.00,95.00,0.00,31.00
2024,3,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",27.00,9.00,1.33,0.64,4.54,0.00,2.48,0.00,0.00,541.00,200.00,78.00,158.00,0.00,105.00
2024,3,G4,Allegiant Air,GTF,"Great Falls, MT: Great Falls International",18.00,4.00,1.32,1.00,0.00,0.00,1.68,0.00,0.00,1207.00,116.00,1043.00,0.00,0.00,48.00
2024,3,G4,Allegiant Air,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",18.00,5.00,1.00,0.00,0.55,0.00,3.45,0.00,0.00,232.00,30.00,0.00,23.00,0.00,179.00
2024,3,G4,Allegiant Air,HOU,"Houston, TX: William P Hobby",32.00,10.00,3.15,1.82,4.15,0.00,0.88,0.00,0.00,570.00,304.00,37.00,208.00,0.00,21.00
2024,3,G4,Allegiant Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",18.00,5.00,1.26,0.35,0.91,0.00,2.48,1.00,0.00,197.00,41.00,22.00,36.00,0.00,98.00
2024,3,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",36.00,9.00,4.13,0.56,2.41,0.00,1.90,0.00,0.00,1192.00,425.00,25.00,512.00,0.00,230.00
2024,3,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",54.00,7.00,3.62,0.97,0.82,0.00,1.59,0.00,0.00,394.00,126.00,116.00,28.00,0.00,124.00
2024,3,G4,Allegiant Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",27.00,3.00,2.00,0.00,0.32,0.00,0.68,0.00,0.00,66.00,47.00,0.00,6.00,0.00,13.00
2024,3,G4,Allegiant Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",31.00,8.00,2.29,1.31,1.37,0.00,3.03,0.00,0.00,428.00,163.00,120.00,72.00,0.00,73.00
2024,3,G4,Allegiant Air,IND,"Indianapolis, IN: Indianapolis International",178.00,35.00,5.77,1.27,6.82,0.26,20.89,0.00,1.00,2884.00,239.00,55.00,570.00,42.00,1978.00
2024,3,G4,Allegiant Air,JAX,"Jacksonville, FL: Jacksonville International",70.00,14.00,3.21,0.02,6.31,0.00,4.46,1.00,0.00,966.00,493.00,1.00,175.00,0.00,297.00
2024,3,G4,Allegiant Air,LAS,"Las Vegas, NV: Harry Reid International",660.00,186.00,21.10,8.75,85.27,1.95,68.93,0.00,2.00,17423.00,2088.00,833.00,5969.00,116.00,8417.00
2024,3,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",49.00,10.00,1.15,0.36,3.94,0.00,4.55,0.00,0.00,438.00,44.00,12.00,122.00,0.00,260.00
2024,3,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",84.00,21.00,7.34,3.50,3.50,0.00,6.66,1.00,0.00,1229.00,648.00,119.00,222.00,0.00,240.00
2024,3,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",59.00,15.00,6.41,1.00,3.31,0.00,4.27,0.00,0.00,986.00,439.00,15.00,326.00,0.00,206.00
2024,3,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",9.00,5.00,1.56,0.00,1.97,0.00,1.47,0.00,0.00,338.00,218.00,0.00,67.00,0.00,53.00
2024,3,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",18.00,4.00,1.08,0.00,2.41,0.00,0.51,0.00,0.00,143.00,49.00,0.00,65.00,0.00,29.00
2024,3,G4,Allegiant Air,MDT,"Harrisburg, PA: Harrisburg International",74.00,16.00,4.07,0.82,3.77,0.00,7.35,0.00,0.00,862.00,108.00,38.00,280.00,0.00,436.00
2024,3,G4,Allegiant Air,MDW,"Chicago, IL: Chicago Midway International",41.00,9.00,3.38,0.00,2.31,0.00,3.31,1.00,0.00,994.00,660.00,0.00,77.00,0.00,257.00
2024,3,G4,Allegiant Air,MEM,"Memphis, TN: Memphis International",45.00,10.00,1.89,0.22,2.49,0.00,5.40,0.00,0.00,375.00,56.00,31.00,61.00,0.00,227.00
2024,3,G4,Allegiant Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",33.00,6.00,3.00,0.80,1.20,0.00,1.00,0.00,0.00,424.00,100.00,43.00,97.00,0.00,184.00
2024,3,G4,Allegiant Air,MFR,"Medford, OR: Rogue Valley International - Medford",18.00,3.00,0.00,0.00,0.57,0.00,2.43,0.00,0.00,427.00,0.00,0.00,13.00,0.00,414.00
2024,3,G4,Allegiant Air,MLB,"Melbourne, FL: Melbourne Orlando International",27.00,5.00,1.13,1.00,2.10,0.00,0.77,0.00,0.00,139.00,38.00,20.00,64.00,0.00,17.00
2024,3,G4,Allegiant Air,MLI,"Moline, IL: Quad Cities International",45.00,4.00,2.38,0.79,0.83,0.00,0.00,0.00,0.00,209.00,129.00,44.00,36.00,0.00,0.00
2024,3,G4,Allegiant Air,MOT,"Minot, ND: Minot International",35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,3,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",9.00,1.00,0.00,0.00,0.17,0.00,0.83,0.00,0.00,179.00,0.00,0.00,31.00,0.00,148.00
2024,3,G4,Allegiant Air,MSO,"Missoula, MT: Missoula Montana",20.00,3.00,0.00,0.00,0.06,0.00,2.94,0.00,0.00,213.00,0.00,0.00,8.00,0.00,205.00
2024,3,G4,Allegiant Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",67.00,8.00,0.00,0.79,4.55,0.00,2.66,0.00,0.00,365.00,0.00,15.00,272.00,0.00,78.00
2024,3,G4,Allegiant Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",9.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,45.00,0.00,0.00,45.00,0.00,0.00
2024,3,G4,Allegiant Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",36.00,4.00,1.95,0.00,1.02,0.00,1.03,0.00,0.00,187.00,71.00,0.00,32.00,0.00,84.00
2024,3,G4,Allegiant Air,OKC,"Oklahoma City, OK: Will Rogers World",9.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,33.00,0.00,0.00,33.00,0.00,0.00
2024,3,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",54.00,12.00,4.92,0.47,6.53,0.00,0.08,0.00,0.00,456.00,158.00,35.00,260.00,0.00,3.00
2024,3,G4,Allegiant Air,ORF,"Norfolk, VA: Norfolk International",26.00,11.00,0.74,0.00,8.06,0.60,1.60,0.00,0.00,438.00,26.00,0.00,281.00,24.00,107.00
2024,3,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",42.00,13.00,4.08,0.68,7.04,0.00,1.20,0.00,0.00,885.00,394.00,104.00,282.00,0.00,105.00
2024,3,G4,Allegiant Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",45.00,14.00,1.18,1.00,10.85,0.00,0.97,0.00,0.00,477.00,27.00,19.00,388.00,0.00,43.00
2024,3,G4,Allegiant Air,PDX,"Portland, OR: Portland International",18.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,83.00,83.00,0.00,0.00,0.00,0.00
2024,3,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",766.00,247.00,52.09,4.06,112.63,0.48,77.75,6.00,2.00,26228.00,9772.00,285.00,10455.00,10.00,5706.00
2024,3,G4,Allegiant Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",36.00,10.00,4.00,0.00,3.47,0.27,2.26,0.00,0.00,600.00,347.00,0.00,146.00,6.00,101.00
2024,3,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",105.00,25.00,5.85,2.00,10.57,0.00,6.58,1.00,0.00,1444.00,513.00,94.00,318.00,0.00,519.00
2024,3,G4,Allegiant Air,PIE,"St. Petersburg, FL: St Pete Clearwater International",783.00,196.00,31.21,3.98,96.43,0.00,64.38,8.00,2.00,19680.00,6886.00,188.00,8756.00,0.00,3850.00
2024,3,G4,Allegiant Air,PIT,"Pittsburgh, PA: Pittsburgh International",109.00,26.00,6.23,1.00,4.26,0.71,13.80,2.00,0.00,1730.00,975.00,47.00,114.00,17.00,577.00
2024,3,G4,Allegiant Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",23.00,4.00,1.98,1.31,0.71,0.00,0.00,0.00,0.00,134.00,88.00,29.00,17.00,0.00,0.00
2024,3,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",29.00,4.00,1.09,0.10,0.95,1.00,0.86,0.00,0.00,439.00,177.00,22.00,41.00,15.00,184.00
2024,3,G4,Allegiant Air,PSP,"Palm Springs, CA: Palm Springs International",21.00,4.00,0.00,0.00,3.05,0.00,0.95,0.00,0.00,167.00,0.00,0.00,77.00,0.00,90.00
2024,3,G4,Allegiant Air,PVD,"Providence, RI: Rhode Island Tf Green International",23.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,991.00,932.00,0.00,0.00,0.00,59.00
2024,3,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",176.00,47.00,12.41,2.36,12.05,0.00,20.18,3.00,0.00,7385.00,4233.00,311.00,1088.00,0.00,1753.00
2024,3,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",27.00,4.00,0.07,0.00,2.00,0.00,1.93,1.00,0.00,286.00,4.00,0.00,201.00,0.00,81.00
2024,3,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",88.00,13.00,5.16,0.00,4.91,1.00,1.92,0.00,0.00,840.00,537.00,0.00,207.00,26.00,70.00
2024,3,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",36.00,5.00,1.25,0.49,2.02,0.00,1.24,1.00,0.00,194.00,61.00,33.00,65.00,0.00,35.00
2024,3,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",18.00,3.00,1.46,0.00,0.35,0.00,1.19,0.00,0.00,102.00,43.00,0.00,14.00,0.00,45.00
2024,3,G4,Allegiant Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",18.00,5.00,3.99,0.00,0.31,0.00,0.69,0.00,0.00,430.00,395.00,0.00,17.00,0.00,18.00
2024,3,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",9.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,17.00,0.00,0.00
2024,3,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",86.00,9.00,0.49,0.32,2.29,0.00,5.90,0.00,0.00,422.00,23.00,14.00,71.00,0.00,314.00
2024,3,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",83.00,10.00,5.15,0.00,4.31,0.00,0.54,0.00,0.00,482.00,294.00,0.00,158.00,0.00,30.00
2024,3,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metro",49.00,8.00,2.69,0.00,1.66,1.00,2.65,0.00,0.00,406.00,244.00,0.00,49.00,27.00,86.00
2024,3,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",48.00,11.00,4.51,1.17,1.36,0.00,3.96,0.00,0.00,691.00,342.00,57.00,70.00,0.00,222.00
